Country,level_3,RCA_Specialty
Vietnam,Engineering,0.6256318919209013
Germany,Engineering,0.6881269165639881
New Zealand,Engineering,0.9858333334186796
Switzerland,Engineering,0.6610074202541378
Mexico,Medical Sciences,0.6328103171975279
South Korea,Medical Sciences,0.8963151214422022
Tunisia,Medical Sciences,0.1183528312850524
Brazil,Medical Sciences,0.3799355287566427
Congo,Medical Sciences,6.8784161351983855
Nepal,Medical Sciences,1.9699521150926165
Oman,Medical Sciences,1.551522436510914
Singapore,Medical Sciences,1.1068037119499654
South Africa,Medical Sciences,1.567161919784222
Costa Rica,Medical Sciences,0.3558799155500238
Greece,Medical Sciences,0.806744751525993
Mozambique,Medical Sciences,0.7481190794379758
Nigeria,Medical Sciences,0.2337721341423407
Sudan,Medical Sciences,0.5606553657969052
Colombia,Medical Sciences,1.4852692691196687
Solomon Islands,Medical Sciences,6.445724550156401
St-Lucia,Medical Sciences,11.92459041778934
Sweden,Medical Sciences,1.7521645688390797
Trinidad and Tobago,Medical Sciences,3.524509483090445
United Arab Emirates,Medical Sciences,0.90806849841248
Argentina,Medical Sciences,0.0774178823714489
Bangladesh,Medical Sciences,0.6369052901519996
Botswana,Medical Sciences,1.0759694909229516
Brunei,Medical Sciences,1.640976301224958
Fiji,Medical Sciences,1.787929402827193
Ireland,Medical Sciences,2.678260101389515
Malawi,Medical Sciences,2.478440068746661
Liberia ,Medical Sciences,45.69203840174682
Bahrain,Medical Sciences,8.903734622144112
Iran,Medical Sciences,0.1880617617928276
Ireland,Medical Sciences,1.7192170510237617
Switzerland,Medical Sciences,0.2607926216635908
Brunei,Arts and Humanities,2.715486924291328
Hungary,Arts and Humanities,0.8180077529845953
Jordan,Arts and Humanities,0.5338345030698392
Kyrgyzstan,Arts and Humanities,1.9823054547326693
Latvia,Arts and Humanities,0.7323788625859615
Mexico,Arts and Humanities,0.8285296904500853
Pakistan,Arts and Humanities,0.0262348524977854
Egypt,Arts and Humanities,0.1447494095131228
Bahamas,Arts and Humanities,7.020335342617613
Bolivia,Natural Sciences,3.7272420268424096
Burkina Faso,Natural Sciences,2.999404805653913
Byelarus,Natural Sciences,0.4926866128132702
Ecuador,Natural Sciences,2.8779413052596645
Ethiopia,Natural Sciences,2.3766500452633963
Jordan,Natural Sciences,1.0072507520602596
Latvia,Natural Sciences,1.715423142543938
Poland,Natural Sciences,1.6204674674528825
Sierra Leone,Natural Sciences,1.5686076483622495
Singapore,Natural Sciences,0.2241348838895641
Tanzania,Natural Sciences,2.354391291079565
United Kingdom,Natural Sciences,0.610309060567791
Cameroon,Natural Sciences,0.2826617903257077
Colombia,Natural Sciences,1.9133599005875015
Slovakia,Natural Sciences,1.6649872140726647
Tanzania,Natural Sciences,0.2685287008094223
United Arab Emirates,Natural Sciences,0.6896791138822825
Botswana,Natural Sciences,7.885816464403354
Brunei,Natural Sciences,3.4362200901640185
Bulgaria,Natural Sciences,0.8216472315787181
Cameroon,Natural Sciences,3.113754550421715
Colombia,Natural Sciences,1.85975731451641
Comoros,Natural Sciences,27.8715629535526
Costa Rica,Natural Sciences,6.095621647426452
Croatia,Natural Sciences,0.5321539466072095
Democratic Republic of the Congo,Natural Sciences,2.962725195850079
Lithuania,Natural Sciences,1.3037633398231463
Macedonia,Natural Sciences,0.2850500756613334
Malta,Natural Sciences,2.292308702446232
Marshall Islands,Natural Sciences,25.084406658197334
Mauritania,Natural Sciences,8.091744083289464
Mauritius,Natural Sciences,1.6288575752076195
Niger,Natural Sciences,5.599197914776192
Slovakia,Natural Sciences,0.8612398013368872
Spain,Natural Sciences,1.2250572799152963
Uruguay,Natural Sciences,2.390075044565082
Finland,Natural Sciences,1.0290643513180464
Hungary,Natural Sciences,1.2571882426345788
Iran,Natural Sciences,1.1391927121347722
Libya,Natural Sciences,4.837770821200682
Montenegro,Natural Sciences,3.5058529052372025
Netherlands,Natural Sciences,0.5647217001032618
Pakistan,Natural Sciences,1.0996388810762534
Romania,Natural Sciences,0.4263692821250632
Slovenia,Natural Sciences,1.188079851560324
Thailand,Natural Sciences,1.6192842581486144
Yemen,Natural Sciences,2.138705633310726
El Salvador,Natural Sciences,6.849721142470847
India,Natural Sciences,1.046310755385253
Lebanon ,Natural Sciences,0.5031101621802789
Mexico,Natural Sciences,2.97833261184418
Nigeria,Natural Sciences,0.5389654817036074
Peru,Natural Sciences,2.713201231757933
Uganda,Natural Sciences,0.3476148000754755
Bangladesh,Natural Sciences,0.8018193361873148
Cape Verde,Natural Sciences,9.782195901485242
Egypt,Natural Sciences,0.8160846661623653
Ivory Coast,Natural Sciences,1.306647105974563
Philippines,Natural Sciences,2.771187986738995
Russia,Natural Sciences,2.2502325340097564
South Korea,Natural Sciences,0.5486480183875956
Sri Lanka,Natural Sciences,2.5902283994867887
Bulgaria,Natural Sciences,0.4523282992640458
Malta,Natural Sciences,2.298548178701434
Norway,Natural Sciences,3.785900329572328
Oman,Natural Sciences,1.6547818654937014
Ukraine,Natural Sciences,0.4289210472136436
Bahamas,Natural Sciences,16.3518921972081
Ethiopia,Natural Sciences,0.989847480187078
France,Natural Sciences,1.2954082438333228
Iran,Natural Sciences,0.4983005334400168
Latvia,Natural Sciences,2.567569279734031
Mozambique,Natural Sciences,1.290938857674324
Netherlands,Natural Sciences,1.002023250524355
Philippines,Natural Sciences,1.1104480719808432
Romania,Natural Sciences,0.3744467937397878
Denmark,Natural Sciences,0.8508445569142155
Romania,Natural Sciences,0.3230535077448566
Slovenia,Natural Sciences,1.0590470573097643
Bosnia & Herzegovina,Medical Sciences,6.23696316782414
Bangladesh,Medical Sciences,0.7823799327347888
Cape Verde,Medical Sciences,1.1640286804102955
Finland,Medical Sciences,0.8065247392543357
Senegal,Medical Sciences,0.3619248838250498
Sri Lanka,Medical Sciences,0.4520607566097235
Bosnia & Herzegovina,Medical Sciences,0.542464561089502
Mauritius,Medical Sciences,3.9029268421244696
Mexico,Medical Sciences,1.080816346540884
South Korea,Medical Sciences,1.7070360881292952
Trinidad and Tobago,Medical Sciences,0.7402102631615373
Croatia,Medical Sciences,0.7575864406833019
India,Medical Sciences,0.5109973559570239
Japan,Medical Sciences,0.8002858048663227
Azerbaijan,Medical Sciences,0.2017856336158334
Bahrain,Medical Sciences,0.657396353727373
Chile,Medical Sciences,0.8279964942078084
Iceland,Medical Sciences,0.3255568389440509
Latvia,Medical Sciences,0.307648539921677
Mozambique,Medical Sciences,0.38670373748669
Brazil,Medical Sciences,0.3978992012810537
Chile,Medical Sciences,0.953852456417232
Jordan,Medical Sciences,0.8754588374178502
Netherlands,Medical Sciences,0.8522319881497553
Belgium,Medical Sciences,1.041065141790097
Congo,Medical Sciences,1.400772359498239
Costa Rica,Medical Sciences,1.052126514497941
Burma,Medical Sciences,1.9005702207729769
Indonesia,Medical Sciences,0.2898610212047606
Jordan,Medical Sciences,0.8905724014753087
Armenia,Medical Sciences,0.0893744327532619
El Salvador,Medical Sciences,2.388202055537982
Gabon,Medical Sciences,7.141192420971416
Guadeloupe,Medical Sciences,3.9912417914470377
Guatemala,Medical Sciences,2.771093145963908
Slovakia,Medical Sciences,0.3704993015966858
South Korea,Medical Sciences,0.6835782474808569
Syria,Medical Sciences,0.9978104478617594
Bangladesh,Medical Sciences,2.209551885390285
Botswana,Medical Sciences,1.791721654608098
Canada,Medical Sciences,1.419551520692932
Cuba,Medical Sciences,1.2969983368857927
Lithuania,Medical Sciences,0.9953181416035008
Palestine,Medical Sciences,3.2548913974154883
Russia,Medical Sciences,0.07949878216684
South Korea,Medical Sciences,1.1925280401065397
Tajikistan,Medical Sciences,2.1682428718808144
Yemen,Medical Sciences,0.770186657193185
Brazil,Medical Sciences,0.7320798283436227
Canada,Medical Sciences,1.833320517064485
Italy,Medical Sciences,1.4417753076103583
Russia,Medical Sciences,0.1162048840124457
Malaysia,Medical Sciences,0.3789290838986045
Papua New Guinea,Medical Sciences,0.259115488074074
Republic of Kosovo,Medical Sciences,0.6002842140382715
Reunion,Medical Sciences,1.532640546480693
Slovenia,Medical Sciences,0.599829797524995
Zambia,Medical Sciences,0.0798604275882401
Guatemala,Medical Sciences,2.574521648194112
New Zealand,Medical Sciences,1.0455679442342185
Pakistan,Medical Sciences,0.2925696032181062
South Africa,Medical Sciences,0.5723529209600275
United Kingdom,Medical Sciences,0.9765142108877948
Argentina,Medical Sciences,0.3622470539262817
Dominican Republic,Medical Sciences,1.8936383156822072
El Salvador,Medical Sciences,3.445800869520082
St-Kitts & Nevis ,Medical Sciences,2.5949858400089503
Uzbekistan,Medical Sciences,0.6218753048542159
Egypt,Medical Sciences,0.5698534032241682
Iraq,Medical Sciences,0.113133227163744
Luxembourg,Medical Sciences,1.400789743042059
Malta,Medical Sciences,1.4178576772479674
Norway,Medical Sciences,1.268109142655271
Spain,Medical Sciences,0.6305817345371451
Switzerland,Medical Sciences,1.8640437996024184
Israel,Medical Sciences,1.2907839245844703
Netherlands,Medical Sciences,1.1592835694255748
North Korea,Medical Sciences,3.460797478958362
Slovenia,Medical Sciences,0.6427320071948914
Sudan,Medical Sciences,0.7387317124458685
United States,Medical Sciences,1.6336545361604158
Egypt,Medical Sciences,1.1663518422855172
Macedonia,Medical Sciences,1.0743051099045204
Paraguay,Medical Sciences,12.043165563260867
Sweden,Medical Sciences,0.497281131861157
Burma,Medical Sciences,1.5208480467669945
China,Medical Sciences,0.147739740182182
France,Medical Sciences,0.9849725877557556
Gambia,Medical Sciences,4.7254921453117325
Guinea,Medical Sciences,5.67059057437408
Honduras ,Medical Sciences,4.562544140300983
Ivory Coast,Medical Sciences,2.149501842271763
Peru,Medical Sciences,1.7183607801133574
Sierra Leone,Medical Sciences,3.576048109965636
Singapore,Medical Sciences,0.3690365030880649
Tanzania,Medical Sciences,3.744729624586656
Angola,Medical Sciences,0.4773156932618984
Austria,Medical Sciences,0.7600447392797527
Belgium,Medical Sciences,1.1770171072480902
Egypt,Medical Sciences,2.810042325208651
Nepal,Medical Sciences,0.5826896828244893
Palau,Medical Sciences,1.9300156292763715
Suriname,Medical Sciences,1.1681673545620144
Vietnam,Medical Sciences,0.8865098579676661
Bosnia & Herzegovina,Medical Sciences,0.9802617710407194
Costa Rica,Medical Sciences,0.7998012093616473
Egypt,Medical Sciences,5.868225788044153
Lebanon ,Medical Sciences,3.5964570937520435
Malaysia,Medical Sciences,0.8027219684950435
Republic of Serbia,Medical Sciences,1.4626606956890764
Turkey,Medical Sciences,0.7215044683570808
Denmark,Medical Sciences,2.010512976774514
Singapore,Medical Sciences,0.666403693490623
Trinidad and Tobago,Medical Sciences,0.6557581172469656
Botswana,Medical Sciences,0.3368476499941122
Italy,Medical Sciences,1.1674475625032428
Lithuania,Medical Sciences,0.4678050523826756
Yemen,Medical Sciences,0.8687808115678262
Cambodia,Medical Sciences,0.879540092615605
Costa Rica,Medical Sciences,0.7564822004234364
Grenada,Medical Sciences,1.7236624633809172
Mali,Medical Sciences,2.3137451085023124
Senegal,Medical Sciences,1.6186494141413237
Uzbekistan,Medical Sciences,0.7598393699519428
Honduras ,Engineering,0.586732929787211
Liechtenstein,Engineering,1.5626254558618575
Nigeria,Engineering,0.4938319725071333
North Korea,Engineering,1.6645358116789355
Panama,Engineering,0.3177122296150665
Spain,Engineering,1.3017754860234294
Bosnia & Herzegovina,Engineering,1.0911462370168303
Ethiopia,Engineering,0.1614378379159025
Ghana ,Engineering,0.2186678110034532
India,Engineering,1.7435016986684433
Japan,Engineering,0.966166115139054
Vietnam,Engineering,2.090557529801267
Yemen,Engineering,0.7001872764177498
Zambia,Engineering,0.1340343714650385
Pakistan,Engineering,4.238010949738659
Egypt,Engineering,0.6488433577942165
Malta,Engineering,1.896271536530008
Czech Republic,Engineering,1.0950355589926073
Ghana ,Engineering,0.1713476633765878
Tajikistan,Engineering,0.4633836809575548
Ukraine,Engineering,2.7800936829205223
Georgia,Engineering,0.8351177153121856
Guatemala,Engineering,0.3806820563685302
Indonesia,Engineering,0.9823287656350388
Malta,Engineering,0.1828864187253513
Pakistan,Engineering,1.8045955112553729
Tajikistan,Engineering,0.7613641127370605
Armenia,Engineering,0.1259318276779268
Bahrain,Engineering,1.6205437824870053
Canada,Engineering,0.5866501260789386
Israel,Engineering,0.2635208583233373
Jordan,Engineering,0.6142096921454836
Ukraine,Engineering,3.738875468476877
United Arab Emirates,Engineering,1.1013041281698928
Ethiopia,Engineering,0.2940689669920686
India,Engineering,1.4574653368606294
Mongolia,Engineering,1.2280203454315628
Namibia,Engineering,0.8647577825159436
Bosnia & Herzegovina,Engineering,1.9872443642809856
Egypt,Engineering,1.2177430368035105
Kazakhstan,Engineering,2.376359434067734
Norway,Engineering,0.1527271107458786
China,Engineering,1.2047540514390451
Denmark,Engineering,0.8828382072968781
United Kingdom,Engineering,0.8222035983129669
Italy,Medical Sciences,1.3063253971019082
Latvia,Medical Sciences,0.6681396288308874
Philippines,Medical Sciences,2.528432523485196
Russia,Medical Sciences,0.0864864305134195
Belgium,Medical Sciences,0.9433564448743867
China,Medical Sciences,0.2186639256902704
Croatia,Medical Sciences,0.3283253525154361
New Zealand,Medical Sciences,1.659888531742989
Niger,Medical Sciences,3.684865786713421
Panama,Medical Sciences,1.7124687473522953
Peru,Medical Sciences,1.7866015935580222
Australia,Medical Sciences,2.914791862618582
France,Medical Sciences,0.0699813621863523
Kuwait,Medical Sciences,0.5399831567786954
Netherlands,Medical Sciences,0.6158812189999017
Sri Lanka,Medical Sciences,0.2305748689489181
Tanzania,Medical Sciences,1.823716699309179
Central African Republic,Medical Sciences,4.769836167115736
Congo,Medical Sciences,11.92459041778934
Cyprus,Medical Sciences,0.7285900458934423
Dominican Republic,Medical Sciences,7.520011975182466
Egypt,Medical Sciences,0.5986138302131975
French-Guiana,Medical Sciences,2.620789102810844
Honduras ,Medical Sciences,6.853212883786977
Jamaica,Medical Sciences,7.406577899248037
Malta,Medical Sciences,2.490776066378974
Nepal,Medical Sciences,6.403419675423869
Pakistan,Medical Sciences,0.6628279480507574
St-Kitts & Nevis ,Medical Sciences,1.4721716565172025
Lithuania,Medical Sciences,0.2988555592251691
Palestine,Medical Sciences,0.8377011887372163
Slovakia,Medical Sciences,0.2741916149300095
Mozambique,Medical Sciences,11.45837495523682
Nepal,Medical Sciences,7.360889241331529
China,Medical Sciences,5.057913458001763
Hungary,Medical Sciences,0.6980919855051092
Iran,Arts and Humanities,0.0661099034428103
Russia,Arts and Humanities,2.0461386608311867
China,Arts and Humanities,0.3314954878766942
Cyprus,Arts and Humanities,1.1549489545198457
Estonia,Arts and Humanities,2.1276135692943123
Lesotho,Arts and Humanities,13.719675887159132
Norway,Arts and Humanities,1.6520328320807556
Peru,Arts and Humanities,1.2274457503663292
Republic of Kosovo,Arts and Humanities,3.544249604182776
Saudi Arabia,Arts and Humanities,0.2022808579639578
Malta,Arts and Humanities,0.9348227218629196
Bahrain,Arts and Humanities,3.082582902342561
Greece,Medical Sciences,0.7112332994762923
Latvia,Medical Sciences,1.0868061409900132
Malawi,Medical Sciences,2.1373854106136925
Oman,Medical Sciences,0.9478910703371544
Palau,Medical Sciences,0.9135471909771125
Saudi Arabia,Medical Sciences,0.7423579565216922
Vietnam,Medical Sciences,0.6652474673700843
Zambia,Medical Sciences,1.4908441963617622
Azerbaijan,Medical Sciences,0.8946129644529959
Democratic Republic of the Congo,Medical Sciences,0.9689683726971208
Ecuador,Medical Sciences,1.3983975378697082
France,Medical Sciences,1.3291633755590655
Guinea-Bissau,Medical Sciences,1.9227966145708488
Seychelles,Medical Sciences,3.927414361676627
Singapore,Medical Sciences,1.0032699778237082
Slovenia,Medical Sciences,0.8616923511172919
St-Kitts & Nevis ,Medical Sciences,1.139435030856799
Thailand,Medical Sciences,0.9497068404989788
Uzbekistan,Medical Sciences,0.5461197485171642
Algeria,Medical Sciences,0.796547176607743
Bosnia & Herzegovina,Medical Sciences,0.4597611437714685
Cape Verde,Medical Sciences,2.2946637265711134
Cyprus,Medical Sciences,0.6916705326527999
Djibouti,Medical Sciences,6.0644684202236565
Monaco,Medical Sciences,1.6757083792723262
Sierra Leone,Medical Sciences,3.059551635428152
Zambia,Medical Sciences,0.564762025830141
Bangladesh,Medical Sciences,0.98496005754742
Canada,Medical Sciences,0.6988740596950499
Czech Republic,Medical Sciences,2.6103682370580086
Denmark,Medical Sciences,1.126681288269488
Italy,Medical Sciences,0.7009575001069138
Poland,Medical Sciences,1.0957949404402287
Russia,Medical Sciences,0.5906410675074464
